hhsize,sexo,hours_worked,province,inschool,minutes_work,minutes_study,minutes_bbsit,minutes_hprod,indig,RMG,year,FACTORY,age,FAC_AGE
12,masculino,60,totonicapan,1,600,30,0,0,1,0,2014,1,16,16
12,masculino,0,totonicapan,1,10,370,0,0,1,0,2014,1,8,8
12,masculino,0,totonicapan,1,0,90,0,0,1,0,2014,1,15,15
2,masculino,30,totonicapan,1,0,180,0,0,1,1,2014,1,16,16
4,femenino ,0,retalhuleu,1,0,300,,0,1,0,2006,0,10,0
6,femenino ,20,totonicapan,0,0,0,0,330,1,1,2014,1,17,17
6,femenino ,0,totonicapan,1,0,180,0,120,1,0,2014,1,12,12
14,femenino ,0,totonicapan,1,30,390,0,60,1,0,2014,1,13,13
14,masculino,0,totonicapan,1,30,390,0,45,1,0,2014,1,16,16
14,masculino,0,totonicapan,1,30,390,0,30,1,0,2014,1,18,18
4,masculino,0,totonicapan,1,10,370,0,50,1,0,2014,1,8,8
6,masculino,0,retalhuleu,0,0,0,,0,1,0,2006,0,14,0
6,masculino,0,retalhuleu,1,0,450,,0,1,0,2006,0,9,0
5,masculino,0,retalhuleu,1,0,390,,0,1,0,2006,0,8,0
5,femenino ,0,retalhuleu,1,0,480,,150,1,0,2006,0,14,0
5,femenino ,0,retalhuleu,1,0,360,,105,1,0,2006,0,10,0
5,femenino ,0,retalhuleu,1,0,450,,120,1,0,2006,0,12,0
7,masculino,54,totonicapan,0,540,0,0,0,1,1,2014,1,16,16
7,femenino ,0,totonicapan,0,0,0,0,660,1,0,2014,1,18,18
7,masculino,52,retalhuleu,0,0,0,,1110,1,0,2006,0,18,0
6,femenino ,0,totonicapan,1,30,360,0,0,1,0,2014,1,9,9
6,masculino,0,totonicapan,1,30,360,0,0,1,0,2014,1,12,12
6,masculino,0,totonicapan,1,60,450,0,0,1,0,2014,1,15,15
6,femenino ,0,totonicapan,1,60,450,0,195,1,0,2014,1,18,18
4,femenino ,0,totonicapan,1,0,0,0,180,1,0,2014,1,13,13
6,femenino ,0,retalhuleu,1,0,420,,150,1,0,2006,0,12,0
6,masculino,0,retalhuleu,1,0,390,,0,1,0,2006,0,11,0
6,femenino ,0,retalhuleu,1,0,360,,0,1,0,2006,0,9,0
8,femenino ,0,totonicapan,1,5,365,0,0,1,0,2014,1,8,8
8,masculino,48,totonicapan,0,480,0,0,0,1,0,2014,1,15,15
5,masculino,0,totonicapan,1,30,390,0,60,1,0,2014,1,7,7
6,femenino ,49,retalhuleu,1,0,360,,900,1,0,2006,0,14,0
6,femenino ,0,retalhuleu,1,0,450,,150,1,0,2006,0,18,0
6,masculino,0,retalhuleu,1,0,330,,600,1,0,2006,0,12,0
6,masculino,42,retalhuleu,1,0,300,,735,1,0,2006,0,16,0
3,masculino,36,totonicapan,1,380,320,0,0,1,0,2014,1,17,17
5,femenino ,0,totonicapan,1,30,390,0,195,1,0,2014,1,17,17
5,masculino,0,totonicapan,1,45,405,0,0,1,0,2014,1,14,14
11,masculino,0,retalhuleu,0,0,0,,135,1,0,2006,0,7,0
11,femenino ,0,retalhuleu,1,0,410,,165,1,0,2006,0,17,0
7,masculino,0,totonicapan,1,0,360,0,0,1,0,2014,1,7,7
4,masculino,48,totonicapan,1,480,0,0,0,1,0,2014,1,15,15
4,masculino,48,totonicapan,0,480,0,0,0,1,0,2014,1,17,17
3,masculino,0,totonicapan,1,0,0,0,0,1,0,2014,1,13,13
7,femenino ,0,totonicapan,1,0,0,0,360,1,0,2014,1,15,15
7,masculino,48,totonicapan,0,480,0,0,0,1,0,2014,1,18,18
6,masculino,0,totonicapan,1,0,0,0,120,1,0,2014,1,12,12
6,femenino ,0,retalhuleu,1,0,540,,60,1,0,2006,0,11,0
6,masculino,0,retalhuleu,1,0,180,,15,1,0,2006,0,14,0
6,femenino ,0,retalhuleu,1,0,0,,600,1,0,2006,0,7,0
11,femenino ,0,totonicapan,1,0,0,0,420,1,0,2014,1,15,15
11,masculino,54,totonicapan,1,540,0,0,0,1,0,2014,1,12,12
11,femenino ,0,totonicapan,0,0,0,120,480,1,0,2014,1,18,18
11,femenino ,0,totonicapan,1,0,0,0,420,1,0,2014,1,10,10
11,masculino,0,totonicapan,1,0,0,0,300,1,0,2014,1,7,7
11,masculino,54,totonicapan,0,540,0,0,60,1,0,2014,1,18,18
7,femenino ,0,retalhuleu,1,0,360,,60,1,0,2006,0,10,0
7,femenino ,0,retalhuleu,0,0,0,,645,1,0,2006,0,17,0
7,masculino,0,retalhuleu,1,0,60,,0,1,0,2006,0,14,0
7,femenino ,0,retalhuleu,1,0,60,,300,1,0,2006,0,14,0
9,femenino ,0,totonicapan,1,0,0,60,360,1,0,2014,1,7,7
9,femenino ,0,totonicapan,1,0,0,120,420,1,0,2014,1,11,11
9,masculino,63,totonicapan,0,0,0,0,540,1,0,2014,1,12,12
9,masculino,0,totonicapan,1,0,0,0,180,1,0,2014,1,9,9
9,femenino ,0,totonicapan,1,0,0,120,180,1,0,2014,1,8,8
4,femenino ,0,retalhuleu,1,0,0,,0,1,0,2006,0,10,0
4,femenino ,0,retalhuleu,1,0,0,,0,1,0,2006,0,14,0
10,femenino ,0,totonicapan,1,0,0,120,480,1,0,2014,1,12,12
10,femenino ,0,totonicapan,1,0,0,120,480,1,0,2014,1,13,13
10,masculino,54,totonicapan,0,0,0,0,720,1,0,2014,1,16,16
10,masculino,0,totonicapan,1,0,0,0,300,1,0,2014,1,7,7
10,masculino,0,totonicapan,1,0,0,0,0,1,0,2014,1,9,9
10,masculino,0,totonicapan,0,0,0,0,720,1,0,2014,1,15,15
9,femenino ,0,totonicapan,0,0,0,0,240,1,0,2014,1,18,18
9,femenino ,0,totonicapan,1,0,0,0,420,1,0,2014,1,13,13
9,femenino ,0,totonicapan,1,0,0,0,420,1,0,2014,1,10,10
5,masculino,0,retalhuleu,1,0,0,,0,1,0,2006,0,10,0
5,masculino,0,retalhuleu,1,0,0,,0,1,0,2006,0,8,0
9,masculino,0,totonicapan,1,0,0,0,300,1,0,2014,1,10,10
9,masculino,0,totonicapan,1,0,0,0,300,1,0,2014,1,15,15
9,masculino,0,totonicapan,1,0,0,0,240,1,0,2014,1,7,7
9,masculino,0,totonicapan,1,0,0,0,300,1,0,2014,1,12,12
4,femenino ,0,retalhuleu,1,0,0,,0,1,0,2006,0,7,0
10,masculino,0,totonicapan,1,0,0,0,200,1,0,2014,1,13,13
10,femenino ,0,totonicapan,1,0,0,60,540,1,0,2014,1,14,14
10,femenino ,0,totonicapan,1,0,0,0,60,1,0,2014,1,9,9
10,masculino,0,totonicapan,1,0,0,0,290,1,0,2014,1,11,11
7,femenino ,0,san marcos,1,0,30,,60,1,0,2006,0,12,0
7,femenino ,0,san marcos,1,0,60,,0,1,0,2006,0,9,0
10,femenino ,0,totonicapan,1,60,540,0,0,1,0,2014,1,14,14
10,masculino,0,totonicapan,1,90,510,0,0,1,0,2014,1,7,7
10,masculino,0,totonicapan,1,90,510,0,0,1,0,2014,1,9,9
10,femenino ,0,totonicapan,1,90,510,0,0,1,0,2014,1,11,11
10,masculino,84,totonicapan,0,720,0,0,0,1,0,2014,1,17,17
10,masculino,0,totonicapan,0,0,0,0,120,1,0,2014,1,15,15
4,masculino,0,totonicapan,1,60,480,0,0,1,0,2014,1,7,7
4,masculino,0,totonicapan,1,60,480,0,0,1,0,2014,1,11,11
7,femenino ,0,totonicapan,1,60,480,0,0,1,0,2014,1,9,9
7,femenino ,0,totonicapan,1,60,480,0,0,1,0,2014,1,10,10
10,femenino ,0,totonicapan,1,20,380,0,300,1,0,2014,1,14,14
10,masculino,0,totonicapan,1,120,480,0,0,1,0,2014,1,17,17
10,femenino ,0,totonicapan,1,20,380,0,240,1,0,2014,1,12,12
10,masculino,0,totonicapan,1,120,480,0,0,1,0,2014,1,15,15
10,masculino,0,totonicapan,1,20,380,0,0,1,0,2014,1,11,11
10,femenino ,0,totonicapan,1,120,540,0,0,1,0,2014,1,9,9
10,masculino,0,totonicapan,0,0,0,0,0,1,0,2014,1,7,7
11,femenino ,0,totonicapan,0,0,0,0,1440,1,0,2014,1,12,12
11,femenino ,50,totonicapan,0,420,0,60,200,1,0,2014,1,16,16
11,femenino ,0,totonicapan,1,20,380,60,30,1,0,2014,1,14,14
11,masculino,35,totonicapan,0,0,0,0,600,1,0,2014,1,18,18
11,masculino,0,totonicapan,1,20,380,0,0,1,0,2014,1,10,10
5,femenino ,0,totonicapan,1,20,380,0,0,1,0,2014,1,7,7
5,femenino ,0,totonicapan,1,20,380,0,305,1,0,2014,1,11,11
5,femenino ,0,totonicapan,1,20,380,0,0,1,0,2014,1,9,9
5,masculino,0,totonicapan,1,0,0,0,480,1,0,2014,1,13,13
7,femenino ,0,totonicapan,1,10,310,120,300,1,0,2014,1,11,11
7,femenino ,28,totonicapan,0,0,0,0,600,1,1,2014,1,17,17
7,femenino ,0,totonicapan,1,10,310,60,180,1,0,2014,1,13,13
7,masculino,0,totonicapan,1,10,250,0,720,1,0,2014,1,7,7
10,femenino ,0,totonicapan,0,0,0,0,420,1,0,2014,1,14,14
10,femenino ,0,totonicapan,1,10,250,0,0,1,0,2014,1,9,9
10,femenino ,0,totonicapan,1,10,250,0,0,1,0,2014,1,11,11
10,femenino ,0,totonicapan,0,0,0,0,540,1,0,2014,1,17,17
10,masculino,0,totonicapan,1,10,250,0,0,1,0,2014,1,7,7
4,masculino,0,totonicapan,1,420,420,0,60,1,0,2014,1,11,11
3,femenino ,0,totonicapan,1,60,480,0,240,1,0,2014,1,14,14
8,masculino,0,totonicapan,1,0,0,0,0,1,0,2014,1,10,10
8,masculino,0,totonicapan,1,0,0,0,0,1,0,2014,1,8,8
6,femenino ,0,totonicapan,1,15,375,0,0,1,0,2014,1,8,8
8,femenino ,0,totonicapan,0,0,0,0,380,1,0,2014,1,13,13
8,masculino,0,totonicapan,1,10,370,0,0,1,0,2014,1,15,15
